order_id,date,product,sku,region,quantity,price,returned,return_reason
100359,2026-04-07,Merino Wool Loafer,MWL-001,West,1,2617.71,False,
100360,2026-04-30,Merino Wool Loafer,MWL-001,West,1,2310.75,False,
100361,2026-02-09,Merino Wool Loafer,MWL-001,West,1,2112.3,False,
100362,2026-05-07,Canvas Slip-On,CNV-006,West,2,2171.81,False,
100363,2026-02-21,Cork Sandal,CRK-004,West,1,2479.3,False,
100364,2026-06-16,Bamboo Fiber Sneaker,BFS-002,West,1,2590.79,False,
100365,2026-04-18,Merino Wool Loafer,MWL-001,North,2,2509.25,False,
100366,2026-03-31,Hemp Espadrille,HMP-005,West,1,2189.94,False,
100367,2026-02-09,Bamboo Fiber Sneaker,BFS-002,North,2,2421.38,False,
100368,2026-03-25,Merino Wool Loafer,MWL-001,South,1,1650.35,True,Wrong item
100369,2026-04-04,Canvas Slip-On,CNV-006,North,1,2102.4,False,
100370,2026-03-08,Bamboo Fiber Sneaker,BFS-002,North,1,1850.24,False,
100371,2026-06-28,Hemp Espadrille,HMP-005,East,1,1854.36,False,
100372,2026-05-17,Canvas Slip-On,CNV-006,South,1,1911.73,False,
100373,2026-07-11,Hemp Espadrille,HMP-005,South,2,2332.78,True,Quality issue
100374,2026-06-15,Canvas Slip-On,CNV-006,West,1,2543.46,False,
100375,2026-03-20,Recycled PET Runner,RPR-003,West,2,1860.45,False,
100376,2026-05-30,Canvas Slip-On,CNV-006,South,1,2342.58,False,
100377,2026-05-11,Hemp Espadrille,HMP-005,South,1,1881.49,False,
100378,2026-05-06,Merino Wool Loafer,MWL-001,West,1,2302.45,False,
100379,2026-05-08,Merino Wool Loafer,MWL-001,East,1,2809.43,False,
100380,2026-06-03,Hemp Espadrille,HMP-005,South,1,2803.21,False,
100381,2026-03-21,Merino Wool Loafer,MWL-001,South,1,2619.32,False,
100382,2026-05-13,Bamboo Fiber Sneaker,BFS-002,South,1,2327.12,False,
100383,2026-06-17,Cork Sandal,CRK-004,West,1,1961.63,False,
100384,2026-02-26,Cork Sandal,CRK-004,West,2,2641.44,False,
100385,2026-04-22,Bamboo Fiber Sneaker,BFS-002,East,2,1567.57,False,
100386,2026-02-05,Canvas Slip-On,CNV-006,South,1,2328.97,False,
100387,2026-04-17,Canvas Slip-On,CNV-006,West,1,1793.29,False,
100388,2026-06-08,Hemp Espadrille,HMP-005,South,1,1884.99,False,
100389,2026-05-29,Canvas Slip-On,CNV-006,West,1,2598.16,False,
100390,2026-03-20,Bamboo Fiber Sneaker,BFS-002,West,1,2284.92,False,
100391,2026-02-02,Merino Wool Loafer,MWL-001,North,2,1705.24,False,
100392,2026-02-03,Merino Wool Loafer,MWL-001,South,1,2257.6,False,
100393,2026-07-19,Hemp Espadrille,HMP-005,West,2,1522.6,False,
100394,2026-02-05,Cork Sandal,CRK-004,North,1,2302.61,False,
100395,2026-03-18,Hemp Espadrille,HMP-005,West,1,2876.07,False,
100396,2026-07-09,Bamboo Fiber Sneaker,BFS-002,South,1,2721.82,False,
100397,2026-05-07,Cork Sandal,CRK-004,North,2,2187.5,False,
100398,2026-04-18,Canvas Slip-On,CNV-006,South,1,2479.6,False,
100399,2026-05-15,Merino Wool Loafer,MWL-001,North,2,2064.75,False,
100400,2026-07-30,Canvas Slip-On,CNV-006,North,1,1623.03,False,
100401,2026-06-25,Canvas Slip-On,CNV-006,East,1,2841.19,False,
100402,2026-07-28,Bamboo Fiber Sneaker,BFS-002,South,2,1905.64,False,
100403,2026-06-20,Canvas Slip-On,CNV-006,East,1,1768.03,False,
100404,2026-07-01,Merino Wool Loafer,MWL-001,South,1,2627.38,False,
100405,2026-03-14,Merino Wool Loafer,MWL-001,East,1,2349.04,False,
100406,2026-05-10,Canvas Slip-On,CNV-006,East,1,2684.75,False,
100407,2026-02-14,Merino Wool Loafer,MWL-001,East,1,2154.63,False,
100408,2026-04-25,Recycled PET Runner,RPR-003,West,1,2450.18,False,
100409,2026-03-31,Cork Sandal,CRK-004,West,1,2328.56,False,
100410,2026-02-22,Bamboo Fiber Sneaker,BFS-002,West,1,2696.08,False,
100411,2026-03-12,Merino Wool Loafer,MWL-001,East,2,2566.52,False,
100412,2026-04-23,Canvas Slip-On,CNV-006,West,1,1658.83,True,Quality issue
100413,2026-04-11,Cork Sandal,CRK-004,East,1,1697.76,False,
100414,2026-02-27,Cork Sandal,CRK-004,West,1,1633.43,False,
100415,2026-05-10,Hemp Espadrille,HMP-005,East,1,1936.77,False,
100416,2026-06-27,Merino Wool Loafer,MWL-001,South,1,2526.97,False,
100417,2026-04-10,Recycled PET Runner,RPR-003,East,2,1717.9,False,
100418,2026-04-18,Recycled PET Runner,RPR-003,West,2,2673.0,False,
100419,2026-07-03,Bamboo Fiber Sneaker,BFS-002,West,1,2185.79,False,
100420,2026-04-27,Merino Wool Loafer,MWL-001,West,2,2705.11,False,
100421,2026-07-17,Recycled PET Runner,RPR-003,West,1,1949.65,False,
100422,2026-06-03,Canvas Slip-On,CNV-006,South,1,1765.46,False,
100423,2026-07-28,Recycled PET Runner,RPR-003,East,2,2950.64,False,
100424,2026-04-13,Recycled PET Runner,RPR-003,West,2,2046.52,False,
100425,2026-07-25,Bamboo Fiber Sneaker,BFS-002,South,1,2928.51,False,
100426,2026-05-24,Canvas Slip-On,CNV-006,South,1,2745.92,False,
100427,2026-03-08,Cork Sandal,CRK-004,West,1,1862.03,False,
100428,2026-05-08,Canvas Slip-On,CNV-006,West,1,2172.6,False,
100429,2026-06-17,Hemp Espadrille,HMP-005,West,2,2314.47,False,
100430,2026-02-28,Recycled PET Runner,RPR-003,North,1,2485.4,False,
100431,2026-06-25,Canvas Slip-On,CNV-006,North,2,2949.22,False,
100432,2026-02-03,Cork Sandal,CRK-004,North,1,1887.11,False,
100433,2026-05-26,Hemp Espadrille,HMP-005,South,1,2085.7,False,
100434,2026-04-30,Hemp Espadrille,HMP-005,South,1,2223.16,False,
100435,2026-03-09,Merino Wool Loafer,MWL-001,North,1,1966.84,False,
100436,2026-05-01,Bamboo Fiber Sneaker,BFS-002,West,2,1645.43,False,
100437,2026-02-18,Cork Sandal,CRK-004,East,1,1566.02,False,
100438,2026-07-16,Merino Wool Loafer,MWL-001,East,1,2514.71,False,
100439,2026-06-22,Bamboo Fiber Sneaker,BFS-002,South,1,1995.48,False,
100440,2026-05-15,Cork Sandal,CRK-004,South,1,1778.58,False,
100441,2026-07-08,Cork Sandal,CRK-004,North,1,2173.36,False,
100442,2026-03-25,Merino Wool Loafer,MWL-001,South,1,2627.49,False,
100443,2026-06-18,Merino Wool Loafer,MWL-001,North,1,2047.69,False,
100444,2026-07-22,Merino Wool Loafer,MWL-001,East,2,2290.57,False,
100445,2026-07-01,Hemp Espadrille,HMP-005,West,1,2020.89,False,
100446,2026-07-23,Hemp Espadrille,HMP-005,South,1,2877.02,False,
100447,2026-04-22,Canvas Slip-On,CNV-006,South,1,1856.86,False,
100448,2026-06-11,Recycled PET Runner,RPR-003,South,2,2126.36,False,
100449,2026-03-20,Cork Sandal,CRK-004,West,2,2452.25,False,
100450,2026-06-23,Canvas Slip-On,CNV-006,South,1,2233.46,False,
100451,2026-07-09,Recycled PET Runner,RPR-003,West,1,2797.28,False,
100452,2026-03-22,Cork Sandal,CRK-004,South,2,2944.74,False,
100453,2026-07-26,Cork Sandal,CRK-004,West,2,2122.45,False,
100454,2026-02-22,Cork Sandal,CRK-004,South,1,2692.82,False,
100455,2026-03-30,Merino Wool Loafer,MWL-001,East,1,1751.31,False,
100456,2026-06-21,Canvas Slip-On,CNV-006,West,1,2358.07,False,
100457,2026-06-19,Hemp Espadrille,HMP-005,East,1,2639.01,False,
100458,2026-02-27,Bamboo Fiber Sneaker,BFS-002,West,1,1945.56,False,
100459,2026-05-01,Cork Sandal,CRK-004,East,1,2157.6,False,
100460,2026-07-01,Bamboo Fiber Sneaker,BFS-002,South,1,2790.57,False,
100461,2026-07-08,Cork Sandal,CRK-004,South,1,2676.27,False,
100462,2026-06-17,Merino Wool Loafer,MWL-001,East,1,2394.29,False,
100463,2026-04-16,Canvas Slip-On,CNV-006,East,1,2927.6,False,
100464,2026-03-07,Canvas Slip-On,CNV-006,North,2,2877.15,False,
100465,2026-07-30,Canvas Slip-On,CNV-006,South,1,1873.52,False,
100466,2026-06-06,Bamboo Fiber Sneaker,BFS-002,West,1,2365.14,False,
100467,2026-05-27,Cork Sandal,CRK-004,West,1,2449.44,False,
100468,2026-06-12,Merino Wool Loafer,MWL-001,West,1,2541.06,False,
100469,2026-04-25,Cork Sandal,CRK-004,West,1,2802.36,False,
100470,2026-07-13,Merino Wool Loafer,MWL-001,West,1,2774.16,False,
100471,2026-06-07,Cork Sandal,CRK-004,South,1,1983.3,False,
100472,2026-06-25,Hemp Espadrille,HMP-005,South,2,2681.46,False,
100473,2026-02-26,Merino Wool Loafer,MWL-001,North,2,1523.42,False,
100474,2026-05-28,Bamboo Fiber Sneaker,BFS-002,West,1,2986.76,False,
100475,2026-07-17,Canvas Slip-On,CNV-006,South,1,1737.47,False,
100476,2026-07-18,Recycled PET Runner,RPR-003,North,1,1874.58,False,
100477,2026-02-14,Canvas Slip-On,CNV-006,South,2,2437.41,False,
100478,2026-07-18,Bamboo Fiber Sneaker,BFS-002,West,1,2554.55,True,Late delivery
100479,2026-07-02,Merino Wool Loafer,MWL-001,South,1,2278.17,True,Size issue
100480,2026-05-20,Recycled PET Runner,RPR-003,North,1,2215.55,False,
100481,2026-02-27,Merino Wool Loafer,MWL-001,North,1,2050.34,False,
100482,2026-07-15,Cork Sandal,CRK-004,South,1,1601.62,False,
100483,2026-05-24,Hemp Espadrille,HMP-005,South,1,2582.65,False,
100484,2026-07-08,Bamboo Fiber Sneaker,BFS-002,West,2,2788.94,False,
100485,2026-03-04,Merino Wool Loafer,MWL-001,South,2,2026.3,False,
100486,2026-04-12,Bamboo Fiber Sneaker,BFS-002,South,1,1871.25,False,
100487,2026-07-27,Canvas Slip-On,CNV-006,East,1,2770.84,False,
100488,2026-06-13,Recycled PET Runner,RPR-003,South,1,2620.77,False,
100489,2026-06-07,Merino Wool Loafer,MWL-001,South,2,1668.12,False,
100490,2026-06-16,Hemp Espadrille,HMP-005,North,1,2979.32,False,
100491,2026-06-26,Bamboo Fiber Sneaker,BFS-002,West,2,2047.12,False,
100492,2026-02-05,Cork Sandal,CRK-004,North,1,1519.69,False,
100493,2026-06-10,Merino Wool Loafer,MWL-001,West,1,2441.86,False,
100494,2026-07-30,Cork Sandal,CRK-004,West,2,1622.64,False,
100495,2026-04-13,Hemp Espadrille,HMP-005,South,1,1963.86,False,
100496,2026-06-18,Bamboo Fiber Sneaker,BFS-002,South,1,2085.1,False,
100497,2026-04-21,Canvas Slip-On,CNV-006,North,2,2593.94,False,
100498,2026-02-23,Merino Wool Loafer,MWL-001,South,2,1672.98,False,
100499,2026-07-21,Merino Wool Loafer,MWL-001,East,1,1678.16,False,
100500,2026-04-30,Bamboo Fiber Sneaker,BFS-002,West,1,1749.44,False,
100501,2026-02-08,Recycled PET Runner,RPR-003,North,1,2709.66,False,
100502,2026-06-28,Merino Wool Loafer,MWL-001,East,1,2243.22,False,
100503,2026-06-26,Merino Wool Loafer,MWL-001,West,1,2050.53,False,
100504,2026-03-31,Merino Wool Loafer,MWL-001,North,1,1565.06,False,
100505,2026-06-01,Bamboo Fiber Sneaker,BFS-002,North,1,2073.47,False,
100506,2026-03-30,Merino Wool Loafer,MWL-001,West,1,1871.39,False,
100507,2026-02-20,Recycled PET Runner,RPR-003,East,1,1678.1,False,
100508,2026-03-30,Merino Wool Loafer,MWL-001,South,1,2930.12,False,
100509,2026-04-21,Cork Sandal,CRK-004,East,1,1628.58,False,
100510,2026-04-16,Recycled PET Runner,RPR-003,South,1,2608.36,False,
100511,2026-03-23,Recycled PET Runner,RPR-003,West,1,1724.85,False,
100512,2026-06-19,Merino Wool Loafer,MWL-001,South,1,2452.91,False,
100513,2026-02-01,Merino Wool Loafer,MWL-001,East,2,2772.51,False,
100514,2026-06-16,Merino Wool Loafer,MWL-001,South,1,2128.72,False,
100515,2026-02-24,Bamboo Fiber Sneaker,BFS-002,East,1,2880.91,False,
100516,2026-07-30,Hemp Espadrille,HMP-005,West,1,2186.69,False,
100517,2026-06-10,Hemp Espadrille,HMP-005,North,1,2454.82,False,
100518,2026-05-23,Hemp Espadrille,HMP-005,North,1,1854.16,False,
100519,2026-07-30,Recycled PET Runner,RPR-003,West,1,1976.09,False,
100520,2026-03-07,Merino Wool Loafer,MWL-001,South,1,1732.12,False,
100521,2026-05-16,Cork Sandal,CRK-004,East,1,2302.89,False,
100522,2026-04-20,Bamboo Fiber Sneaker,BFS-002,West,2,1896.51,False,
100523,2026-07-31,Bamboo Fiber Sneaker,BFS-002,East,1,1821.53,False,
100524,2026-04-05,Bamboo Fiber Sneaker,BFS-002,North,1,2093.37,True,Quality issue
100525,2026-02-08,Recycled PET Runner,RPR-003,South,2,2780.9,False,
100526,2026-02-25,Hemp Espadrille,HMP-005,South,2,1651.86,False,
100527,2026-02-16,Merino Wool Loafer,MWL-001,North,1,1695.07,False,
100528,2026-06-30,Recycled PET Runner,RPR-003,North,1,2875.14,False,
100529,2026-07-16,Merino Wool Loafer,MWL-001,South,2,2712.95,False,
100530,2026-02-11,Recycled PET Runner,RPR-003,North,2,1574.96,False,
100531,2026-06-08,Cork Sandal,CRK-004,West,1,2073.09,False,
100532,2026-03-20,Recycled PET Runner,RPR-003,South,1,1918.78,False,
100533,2026-07-16,Merino Wool Loafer,MWL-001,South,1,2247.34,False,
100534,2026-05-10,Merino Wool Loafer,MWL-001,East,1,2127.85,False,
100535,2026-07-12,Hemp Espadrille,HMP-005,South,1,2983.11,False,
100536,2026-06-20,Recycled PET Runner,RPR-003,West,2,2015.05,False,
100537,2026-04-11,Recycled PET Runner,RPR-003,West,1,1538.09,False,
100538,2026-02-15,Merino Wool Loafer,MWL-001,East,2,2293.15,False,
100539,2026-02-26,Bamboo Fiber Sneaker,BFS-002,South,1,2484.3,False,
100540,2026-03-29,Canvas Slip-On,CNV-006,North,2,2031.21,False,
100541,2026-04-02,Bamboo Fiber Sneaker,BFS-002,South,1,2708.32,False,
100542,2026-07-31,Hemp Espadrille,HMP-005,North,1,2920.34,False,
100543,2026-06-07,Hemp Espadrille,HMP-005,South,1,1762.34,True,Size issue
100544,2026-02-06,Bamboo Fiber Sneaker,BFS-002,South,2,1500.03,False,
100545,2026-04-29,Bamboo Fiber Sneaker,BFS-002,South,1,2877.17,False,
100546,2026-02-06,Recycled PET Runner,RPR-003,North,1,2378.91,False,
100547,2026-02-19,Merino Wool Loafer,MWL-001,East,1,2555.81,False,
100548,2026-04-28,Hemp Espadrille,HMP-005,North,1,1982.9,False,
100549,2026-07-14,Canvas Slip-On,CNV-006,West,2,2472.77,False,
100550,2026-03-30,Hemp Espadrille,HMP-005,East,1,2066.58,False,
100551,2026-03-18,Recycled PET Runner,RPR-003,South,1,2922.18,False,
100552,2026-03-19,Cork Sandal,CRK-004,North,1,2880.56,False,
100553,2026-06-08,Bamboo Fiber Sneaker,BFS-002,North,1,1995.75,False,
100554,2026-03-15,Recycled PET Runner,RPR-003,East,1,2731.49,False,
100555,2026-05-26,Canvas Slip-On,CNV-006,East,1,1896.82,False,
100556,2026-04-07,Merino Wool Loafer,MWL-001,East,1,2579.62,True,Late delivery
100557,2026-03-15,Canvas Slip-On,CNV-006,West,2,2238.62,False,
100558,2026-02-26,Hemp Espadrille,HMP-005,West,2,2682.09,False,
100559,2026-03-14,Canvas Slip-On,CNV-006,South,2,1609.56,False,
100560,2026-04-23,Recycled PET Runner,RPR-003,North,1,2926.49,False,
100561,2026-03-14,Bamboo Fiber Sneaker,BFS-002,West,1,2319.57,False,
100562,2026-07-03,Merino Wool Loafer,MWL-001,East,2,2555.76,False,
100563,2026-03-13,Hemp Espadrille,HMP-005,West,1,1650.89,False,
100564,2026-07-29,Bamboo Fiber Sneaker,BFS-002,West,1,2489.9,False,
100565,2026-05-12,Merino Wool Loafer,MWL-001,North,2,1729.38,False,
100566,2026-04-17,Cork Sandal,CRK-004,North,2,1798.51,True,Changed mind
100567,2026-02-21,Canvas Slip-On,CNV-006,East,2,2764.65,False,
100568,2026-06-06,Cork Sandal,CRK-004,West,1,1635.71,False,
100569,2026-05-09,Bamboo Fiber Sneaker,BFS-002,East,1,1778.87,True,Late delivery
100570,2026-03-30,Cork Sandal,CRK-004,East,1,2345.37,False,
100571,2026-02-22,Canvas Slip-On,CNV-006,North,1,2711.27,False,
100572,2026-06-22,Hemp Espadrille,HMP-005,South,1,2760.2,False,
100573,2026-06-27,Cork Sandal,CRK-004,West,1,2213.39,False,
100574,2026-06-09,Canvas Slip-On,CNV-006,North,1,1679.42,False,
100575,2026-03-27,Bamboo Fiber Sneaker,BFS-002,South,1,1688.28,False,
100576,2026-03-24,Canvas Slip-On,CNV-006,West,1,2750.16,False,
100577,2026-02-23,Canvas Slip-On,CNV-006,North,2,2333.55,False,
100578,2026-02-04,Recycled PET Runner,RPR-003,West,2,1667.78,False,
100579,2026-02-28,Hemp Espadrille,HMP-005,North,1,2677.62,False,
100580,2026-04-09,Recycled PET Runner,RPR-003,West,2,2481.18,False,
100581,2026-03-17,Cork Sandal,CRK-004,North,1,2103.46,False,
100582,2026-02-10,Canvas Slip-On,CNV-006,West,2,2833.36,False,
100583,2026-06-02,Bamboo Fiber Sneaker,BFS-002,North,1,2844.55,True,Quality issue
100584,2026-06-06,Recycled PET Runner,RPR-003,East,1,2957.74,False,
100585,2026-04-24,Recycled PET Runner,RPR-003,West,1,2592.2,False,
100586,2026-05-25,Merino Wool Loafer,MWL-001,South,1,2869.15,False,
100587,2026-02-15,Cork Sandal,CRK-004,East,1,1597.43,False,
100588,2026-06-15,Cork Sandal,CRK-004,South,1,1759.61,False,
100589,2026-04-05,Bamboo Fiber Sneaker,BFS-002,North,1,2183.67,False,
100590,2026-04-12,Canvas Slip-On,CNV-006,South,1,2734.26,False,
100591,2026-07-25,Canvas Slip-On,CNV-006,North,1,1861.91,False,
100592,2026-06-02,Cork Sandal,CRK-004,South,1,2015.37,False,
100593,2026-04-14,Recycled PET Runner,RPR-003,North,1,2078.85,False,
100594,2026-03-29,Hemp Espadrille,HMP-005,South,1,2515.54,False,
100595,2026-07-25,Cork Sandal,CRK-004,North,1,2210.15,False,
100596,2026-03-30,Bamboo Fiber Sneaker,BFS-002,North,1,2411.52,False,
100597,2026-05-20,Canvas Slip-On,CNV-006,East,2,2776.38,False,
100598,2026-04-19,Bamboo Fiber Sneaker,BFS-002,West,2,2375.73,True,Quality issue
100599,2026-04-18,Hemp Espadrille,HMP-005,East,1,2221.61,False,
100600,2026-04-12,Recycled PET Runner,RPR-003,East,1,2483.18,False,
100601,2026-03-21,Canvas Slip-On,CNV-006,East,1,2274.94,False,
100602,2026-07-20,Merino Wool Loafer,MWL-001,West,1,2520.13,False,
100603,2026-05-19,Recycled PET Runner,RPR-003,East,2,2081.41,True,Wrong item
100604,2026-03-29,Bamboo Fiber Sneaker,BFS-002,East,2,2858.79,False,
100605,2026-03-16,Hemp Espadrille,HMP-005,East,1,1939.68,False,
100606,2026-06-24,Canvas Slip-On,CNV-006,East,1,2919.39,False,
100607,2026-03-29,Canvas Slip-On,CNV-006,North,1,1833.99,False,
100608,2026-05-07,Cork Sandal,CRK-004,East,1,2377.36,False,
100609,2026-02-14,Merino Wool Loafer,MWL-001,West,1,2207.33,False,
100610,2026-06-16,Merino Wool Loafer,MWL-001,West,1,2118.66,False,
100611,2026-03-24,Bamboo Fiber Sneaker,BFS-002,South,1,2112.79,False,
100612,2026-04-22,Cork Sandal,CRK-004,South,1,2667.41,False,
100613,2026-04-22,Canvas Slip-On,CNV-006,South,1,1506.07,False,
100614,2026-06-06,Bamboo Fiber Sneaker,BFS-002,South,1,1693.11,False,
100615,2026-05-21,Cork Sandal,CRK-004,West,2,2073.97,True,Changed mind
100616,2026-02-04,Canvas Slip-On,CNV-006,East,1,2634.27,False,
100617,2026-07-11,Merino Wool Loafer,MWL-001,North,1,1838.4,True,Size issue
100618,2026-06-09,Merino Wool Loafer,MWL-001,West,1,1749.53,False,
100619,2026-05-28,Recycled PET Runner,RPR-003,East,1,2149.5,False,
100620,2026-06-06,Bamboo Fiber Sneaker,BFS-002,East,1,2624.17,False,
100621,2026-03-31,Cork Sandal,CRK-004,North,1,2589.75,False,
100622,2026-07-01,Canvas Slip-On,CNV-006,North,1,1683.74,False,
100623,2026-07-14,Merino Wool Loafer,MWL-001,West,1,2655.87,False,
100624,2026-07-18,Merino Wool Loafer,MWL-001,North,1,1571.35,False,
100625,2026-06-02,Merino Wool Loafer,MWL-001,East,1,1807.24,False,
100626,2026-05-19,Merino Wool Loafer,MWL-001,East,1,2492.72,False,
100627,2026-05-19,Hemp Espadrille,HMP-005,South,1,2266.38,False,
100628,2026-02-28,Recycled PET Runner,RPR-003,North,2,1796.97,False,
100629,2026-05-03,Recycled PET Runner,RPR-003,South,2,1942.03,True,Late delivery
100630,2026-04-26,Bamboo Fiber Sneaker,BFS-002,West,1,1503.11,False,
100631,2026-03-11,Merino Wool Loafer,MWL-001,West,1,2668.29,False,
100632,2026-04-07,Canvas Slip-On,CNV-006,North,1,2184.13,False,
100633,2026-02-13,Recycled PET Runner,RPR-003,West,1,2718.77,False,
100634,2026-07-24,Recycled PET Runner,RPR-003,East,1,2137.99,False,
100635,2026-03-08,Merino Wool Loafer,MWL-001,North,1,1991.99,False,
100636,2026-02-24,Hemp Espadrille,HMP-005,East,1,2721.45,False,
100637,2026-05-28,Cork Sandal,CRK-004,West,1,2752.56,False,
100638,2026-07-17,Cork Sandal,CRK-004,West,1,1668.58,False,
100639,2026-02-27,Merino Wool Loafer,MWL-001,South,2,2865.84,False,
100640,2026-03-19,Hemp Espadrille,HMP-005,West,2,2667.75,False,
100641,2026-06-04,Canvas Slip-On,CNV-006,South,2,1668.41,False,
100642,2026-04-08,Merino Wool Loafer,MWL-001,North,1,1517.54,False,
100643,2026-07-22,Hemp Espadrille,HMP-005,South,1,2277.65,False,
100644,2026-05-22,Hemp Espadrille,HMP-005,North,1,2221.89,False,
100645,2026-03-11,Canvas Slip-On,CNV-006,West,1,1516.47,False,
100646,2026-06-07,Hemp Espadrille,HMP-005,West,1,1611.3,False,
100647,2026-04-13,Bamboo Fiber Sneaker,BFS-002,East,1,2259.39,False,
100648,2026-04-02,Cork Sandal,CRK-004,West,1,2187.64,False,
100649,2026-06-08,Cork Sandal,CRK-004,North,2,1973.09,False,
100650,2026-02-27,Canvas Slip-On,CNV-006,North,2,2117.51,False,
100651,2026-07-05,Merino Wool Loafer,MWL-001,North,1,2834.17,False,
100652,2026-05-05,Cork Sandal,CRK-004,East,1,2723.88,False,
100653,2026-07-19,Recycled PET Runner,RPR-003,West,1,2572.87,False,
100654,2026-02-01,Canvas Slip-On,CNV-006,South,1,2031.71,False,
100655,2026-07-30,Recycled PET Runner,RPR-003,East,1,1567.67,False,
100656,2026-02-28,Bamboo Fiber Sneaker,BFS-002,West,1,2415.28,False,
100657,2026-05-29,Cork Sandal,CRK-004,South,1,2574.18,False,
100658,2026-07-13,Cork Sandal,CRK-004,North,1,2657.22,False,
100659,2026-06-08,Canvas Slip-On,CNV-006,South,1,2294.55,True,Late delivery
100660,2026-06-11,Hemp Espadrille,HMP-005,West,1,2536.73,False,
100661,2026-05-11,Bamboo Fiber Sneaker,BFS-002,North,1,2255.17,False,
100662,2026-04-12,Hemp Espadrille,HMP-005,South,2,2944.39,False,
100663,2026-03-08,Cork Sandal,CRK-004,South,2,2402.79,False,
100664,2026-07-30,Hemp Espadrille,HMP-005,East,1,2566.81,False,
100665,2026-03-24,Canvas Slip-On,CNV-006,South,1,2435.25,False,
100666,2026-07-17,Recycled PET Runner,RPR-003,South,1,2254.84,False,
100667,2026-05-02,Recycled PET Runner,RPR-003,North,2,2373.21,False,
100668,2026-07-23,Canvas Slip-On,CNV-006,West,1,2815.22,False,
100669,2026-02-07,Merino Wool Loafer,MWL-001,North,2,1716.99,False,
100670,2026-03-14,Bamboo Fiber Sneaker,BFS-002,East,1,2524.09,False,
100671,2026-03-25,Merino Wool Loafer,MWL-001,East,1,2037.02,False,
100672,2026-07-16,Hemp Espadrille,HMP-005,South,2,1855.39,False,
100673,2026-07-28,Canvas Slip-On,CNV-006,East,1,2888.73,False,
100674,2026-06-22,Canvas Slip-On,CNV-006,East,1,1518.45,False,
100675,2026-03-30,Hemp Espadrille,HMP-005,West,1,2631.66,False,
100676,2026-03-22,Hemp Espadrille,HMP-005,South,1,2172.22,False,
100677,2026-03-17,Merino Wool Loafer,MWL-001,South,1,2064.8,False,
100678,2026-03-06,Hemp Espadrille,HMP-005,East,1,2374.98,False,
100679,2026-03-12,Recycled PET Runner,RPR-003,West,1,1729.56,False,
100680,2026-06-06,Merino Wool Loafer,MWL-001,East,1,1608.32,False,
100681,2026-03-20,Hemp Espadrille,HMP-005,South,1,2678.39,False,
100682,2026-02-24,Hemp Espadrille,HMP-005,West,1,1830.8,False,
100683,2026-05-04,Recycled PET Runner,RPR-003,East,1,1826.67,False,
100684,2026-06-24,Hemp Espadrille,HMP-005,West,1,1671.08,False,
100685,2026-02-11,Bamboo Fiber Sneaker,BFS-002,South,1,2071.06,False,
100686,2026-04-07,Merino Wool Loafer,MWL-001,West,1,1536.06,False,
100687,2026-06-05,Recycled PET Runner,RPR-003,West,1,1943.65,False,
100688,2026-02-25,Recycled PET Runner,RPR-003,North,1,2956.44,False,
100689,2026-07-11,Hemp Espadrille,HMP-005,North,1,1815.17,False,
100690,2026-02-27,Bamboo Fiber Sneaker,BFS-002,West,1,2305.63,False,
100691,2026-07-16,Canvas Slip-On,CNV-006,West,1,2619.34,False,
100692,2026-02-10,Cork Sandal,CRK-004,East,1,1608.87,False,
100693,2026-06-28,Recycled PET Runner,RPR-003,North,1,2865.48,False,
100694,2026-05-22,Cork Sandal,CRK-004,West,1,1524.34,False,
100695,2026-07-15,Hemp Espadrille,HMP-005,North,1,2632.94,False,
100696,2026-05-03,Canvas Slip-On,CNV-006,North,1,1933.75,False,
100697,2026-04-14,Hemp Espadrille,HMP-005,North,2,2071.12,False,
100698,2026-03-13,Merino Wool Loafer,MWL-001,West,1,1703.57,False,
100699,2026-07-13,Hemp Espadrille,HMP-005,East,1,1946.08,False,
100700,2026-02-03,Canvas Slip-On,CNV-006,East,1,1683.85,True,Wrong item
100701,2026-04-20,Cork Sandal,CRK-004,North,1,2621.44,False,
100702,2026-05-17,Recycled PET Runner,RPR-003,South,1,1740.43,False,
100703,2026-03-02,Recycled PET Runner,RPR-003,South,1,2505.47,False,
100704,2026-07-16,Merino Wool Loafer,MWL-001,West,1,1934.98,True,Size issue
100705,2026-04-26,Canvas Slip-On,CNV-006,West,1,1691.32,False,
100706,2026-07-09,Merino Wool Loafer,MWL-001,East,1,2849.18,False,
100707,2026-07-28,Hemp Espadrille,HMP-005,East,1,2347.33,False,
100708,2026-03-16,Recycled PET Runner,RPR-003,West,1,1968.82,False,
100709,2026-04-12,Canvas Slip-On,CNV-006,West,1,1700.46,False,
100710,2026-05-26,Cork Sandal,CRK-004,West,1,2661.15,False,
100711,2026-07-16,Merino Wool Loafer,MWL-001,South,1,2761.69,True,Size issue
100712,2026-04-09,Hemp Espadrille,HMP-005,South,1,2590.14,False,
100713,2026-06-29,Hemp Espadrille,HMP-005,North,2,2652.8,False,
100714,2026-06-20,Merino Wool Loafer,MWL-001,East,2,2479.86,False,
100715,2026-07-01,Cork Sandal,CRK-004,South,1,1699.82,False,
100716,2026-05-05,Merino Wool Loafer,MWL-001,West,1,2493.02,False,
100717,2026-06-12,Hemp Espadrille,HMP-005,South,1,2168.33,False,
